id_transaccion,id_cliente,id_producto,monto,fecha,id_tienda,edad,ingresos,puntos_lealtad,pais,cliente_premium,categoria_monto,stock,precio,estado_stock,utilidad_estimada,registros_api,ultimo_registro_api,fuente_api,producto_web,precio_web,disponibilidad_web,rating_web,fuente_web,logs_total,logs_error,logs_timeout,tiempo_promedio_ms,origen_integrado
4153,288,153,4730,2026-01-09,3,37,31797,214,México,No,Alto,219,970.0,Disponible,3760.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4154,284,154,4983,2025-05-23,10,18,28950,1304,México,Sí,Alto,393,1249.0,Disponible,3734.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4155,670,155,4088,2025-10-08,10,20,45307,2822,México,Sí,Alto,77,410.0,Disponible,3678.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4156,356,156,2988,2026-04-06,5,35,32064,1740,USA,Sí,Alto,484,1115.0,Disponible,1873.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4157,195,157,2244,2026-04-29,7,58,45449,798,USA,No,Alto,139,1474.0,Disponible,770.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4158,316,158,1929,2026-03-02,9,36,8267,2651,México,Sí,Medio,415,53.0,Disponible,1876.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4159,92,159,605,2025-08-03,9,45,24062,1544,México,Sí,Medio,147,1640.0,Disponible,-1035.0,1,91,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4160,475,160,1189,2025-06-17,5,54,37696,1604,México,Sí,Medio,207,1558.0,Disponible,-369.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4161,872,161,2840,2026-04-22,1,63,43730,1526,México,Sí,Alto,429,1243.0,Disponible,1597.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4162,39,162,3249,2025-07-18,5,27,22541,962,USA,No,Alto,411,56.0,Disponible,3193.0,1,38,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4163,988,163,3098,2025-08-27,3,50,16699,1012,USA,Sí,Alto,24,673.0,Disponible,2425.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4164,6,164,1532,2025-12-21,8,57,38184,2218,México,Sí,Medio,144,1172.0,Disponible,360.0,1,5,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4165,284,165,359,2026-02-06,5,18,28950,1304,México,Sí,Bajo,437,642.0,Disponible,-283.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4166,321,166,220,2026-03-11,9,19,44705,2324,México,Sí,Bajo,301,226.0,Disponible,-6.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4167,243,167,3143,2025-09-20,3,23,48734,2399,México,Sí,Alto,61,113.0,Disponible,3030.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4168,89,168,1245,2026-02-02,8,44,43334,1547,USA,Sí,Medio,268,1131.0,Disponible,114.0,1,88,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4169,595,169,3867,2025-06-27,3,59,20473,623,México,No,Alto,36,1604.0,Disponible,2263.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4170,126,170,272,2025-08-11,6,59,16735,992,USA,No,Bajo,296,1397.0,Disponible,-1125.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4171,536,171,1021,2026-03-13,1,33,43466,1901,USA,Sí,Medio,101,1139.0,Disponible,-118.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4172,105,172,4603,2025-07-26,1,33,11282,190,México,No,Alto,107,1566.0,Disponible,3037.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4173,600,173,735,2025-09-22,8,43,27094,709,México,No,Medio,82,113.0,Disponible,622.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4174,203,174,1620,2026-02-15,2,40,31161,36,USA,No,Medio,67,646.0,Disponible,974.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4175,969,175,4064,2025-06-02,10,48,47288,2524,México,Sí,Alto,436,707.0,Disponible,3357.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4176,817,176,4679,2025-12-11,2,50,19625,1879,USA,Sí,Alto,19,960.0,Disponible,3719.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4177,525,177,2482,2025-10-16,10,27,16922,2099,México,Sí,Alto,261,38.0,Disponible,2444.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4178,779,178,2067,2025-09-13,10,62,44279,2204,México,Sí,Alto,152,538.0,Disponible,1529.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4179,396,179,3735,2026-01-04,7,41,33749,378,México,No,Alto,83,265.0,Disponible,3470.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4180,206,180,486,2025-06-25,3,46,25056,2521,México,Sí,Bajo,461,1826.0,Disponible,-1340.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4181,779,181,4801,2026-01-22,8,62,44279,2204,México,Sí,Alto,134,1378.0,Disponible,3423.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4182,200,182,1337,2026-02-25,5,54,8565,1465,México,Sí,Medio,205,1453.0,Disponible,-116.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4183,59,183,4520,2025-07-14,5,59,30696,1173,México,Sí,Alto,460,555.0,Disponible,3965.0,1,58,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4184,582,184,183,2025-12-11,2,41,5865,1143,México,Sí,Bajo,228,361.0,Disponible,-178.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4185,682,185,240,2025-12-23,10,34,12822,196,México,No,Bajo,394,1609.0,Disponible,-1369.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4186,304,186,192,2026-01-27,5,53,36653,125,México,No,Bajo,55,1555.0,Disponible,-1363.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4187,590,187,896,2025-06-23,8,25,37181,1698,USA,Sí,Medio,70,1030.0,Disponible,-134.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4188,457,188,2431,2026-02-10,1,40,45270,2948,México,Sí,Alto,367,992.0,Disponible,1439.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4189,82,189,3752,2025-12-11,8,41,26052,1125,USA,Sí,Alto,228,1817.0,Disponible,1935.0,1,81,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4190,898,190,3389,2025-07-29,7,56,46822,381,USA,No,Alto,335,1205.0,Disponible,2184.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4191,730,191,3839,2025-11-01,6,56,13499,232,México,No,Alto,75,248.0,Disponible,3591.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4192,528,192,2129,2025-12-27,7,32,13346,1438,México,Sí,Alto,266,1533.0,Disponible,596.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4193,780,193,3239,2026-04-27,10,50,24134,1786,USA,Sí,Alto,392,1906.0,Disponible,1333.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4194,176,194,3725,2026-04-30,5,58,20943,2387,México,Sí,Alto,100,1180.0,Disponible,2545.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4195,673,195,3818,2026-03-05,10,60,49216,2591,USA,Sí,Alto,389,1227.0,Disponible,2591.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4196,706,196,2935,2026-03-06,7,38,37073,1711,USA,Sí,Alto,89,391.0,Disponible,2544.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4197,179,197,2858,2025-12-15,4,28,22282,182,USA,No,Alto,43,1428.0,Disponible,1430.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4198,914,198,882,2025-11-15,7,58,30747,2582,México,Sí,Medio,142,1066.0,Disponible,-184.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4199,151,199,3531,2025-06-13,3,33,44852,468,México,No,Alto,370,989.0,Disponible,2542.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4200,258,200,684,2026-03-14,1,20,32647,1773,México,Sí,Medio,339,334.0,Disponible,350.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4201,199,201,3927,2026-04-20,3,43,8007,1792,USA,Sí,Alto,391,1652.0,Disponible,2275.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4202,629,202,1607,2025-11-13,1,25,30839,2063,México,Sí,Medio,162,469.0,Disponible,1138.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4203,672,203,1638,2025-06-12,3,25,30257,1104,USA,Sí,Medio,412,791.0,Disponible,847.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4204,817,204,1080,2026-04-25,6,50,19625,1879,USA,Sí,Medio,103,1200.0,Disponible,-120.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4205,631,205,1131,2025-07-29,2,59,21291,29,México,No,Medio,8,1926.0,Disponible,-795.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4206,859,206,111,2026-05-11,10,33,25192,1897,México,Sí,Bajo,396,987.0,Disponible,-876.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4207,753,207,1891,2026-05-18,4,64,44009,2589,USA,Sí,Medio,311,626.0,Disponible,1265.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4208,212,208,1207,2025-07-14,3,21,35974,1658,México,Sí,Medio,56,887.0,Disponible,320.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4209,124,209,3362,2025-11-22,1,55,10578,1128,USA,Sí,Alto,227,876.0,Disponible,2486.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4210,128,210,1276,2025-08-18,3,64,21480,696,México,No,Medio,356,1719.0,Disponible,-443.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4211,245,211,2529,2025-08-22,5,22,14192,505,USA,No,Alto,178,430.0,Disponible,2099.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4212,33,212,3337,2026-03-17,9,45,17625,868,México,No,Alto,168,197.0,Disponible,3140.0,1,32,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4213,339,213,2946,2025-12-23,8,25,17164,1909,USA,Sí,Alto,81,1767.0,Disponible,1179.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4214,694,214,1444,2026-03-09,2,29,28813,2844,México,Sí,Medio,306,1994.0,Disponible,-550.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4215,182,215,3741,2025-09-25,3,48,40380,318,México,No,Alto,156,503.0,Disponible,3238.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4216,786,216,4630,2025-07-06,10,24,40823,511,México,No,Alto,33,113.0,Disponible,4517.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4217,782,217,2963,2025-09-10,4,41,42786,1796,México,Sí,Alto,205,1819.0,Disponible,1144.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4218,789,218,4635,2025-07-15,6,47,38220,1584,México,Sí,Alto,391,1182.0,Disponible,3453.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4219,892,219,1661,2025-07-26,10,45,14026,1634,México,Sí,Medio,245,1320.0,Disponible,341.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4220,411,220,4572,2025-06-15,5,40,24036,534,México,No,Alto,380,941.0,Disponible,3631.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4221,79,221,3979,2025-10-12,1,33,20592,263,México,No,Alto,227,301.0,Disponible,3678.0,1,78,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4222,887,222,2092,2025-06-25,5,47,24842,559,México,No,Alto,82,188.0,Disponible,1904.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4223,706,223,302,2025-07-29,2,38,37073,1711,USA,Sí,Bajo,439,143.0,Disponible,159.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4224,834,224,346,2025-10-13,4,57,48899,1480,México,Sí,Bajo,18,299.0,Disponible,47.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4225,565,225,2218,2026-04-20,7,37,26830,1600,USA,Sí,Alto,128,1296.0,Disponible,922.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4226,355,226,4084,2025-11-13,4,45,19510,2531,México,Sí,Alto,455,1321.0,Disponible,2763.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4227,362,227,3738,2026-03-27,4,23,13521,833,México,No,Alto,385,1159.0,Disponible,2579.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4228,936,228,3242,2025-12-10,7,45,16295,2189,USA,Sí,Alto,101,1220.0,Disponible,2022.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4229,146,229,3301,2025-05-23,7,32,31556,2673,USA,Sí,Alto,362,1316.0,Disponible,1985.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4230,537,230,863,2025-09-01,2,32,16383,2007,México,Sí,Medio,13,1017.0,Disponible,-154.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4231,572,231,2478,2026-04-03,1,39,10726,604,México,No,Alto,22,788.0,Disponible,1690.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4232,179,232,1196,2025-09-15,7,28,22282,182,USA,No,Medio,258,1224.0,Disponible,-28.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4233,484,233,2460,2025-09-12,3,41,9016,1168,México,Sí,Alto,328,118.0,Disponible,2342.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4234,456,234,2809,2025-05-30,4,56,41711,1577,México,Sí,Alto,86,256.0,Disponible,2553.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4235,916,235,2351,2025-08-23,8,35,10853,305,México,No,Alto,147,1029.0,Disponible,1322.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4236,45,236,2227,2026-05-18,9,40,31142,385,México,No,Alto,56,1570.0,Disponible,657.0,1,44,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4237,881,237,2849,2026-01-29,9,53,35212,1809,México,Sí,Alto,159,422.0,Disponible,2427.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4238,635,238,3711,2026-03-25,3,46,5592,337,México,No,Alto,346,321.0,Disponible,3390.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4239,694,239,4063,2025-07-23,5,29,28813,2844,México,Sí,Alto,218,139.0,Disponible,3924.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4240,998,240,171,2025-08-05,3,59,8025,475,USA,No,Bajo,170,180.0,Disponible,-9.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4241,792,241,3069,2026-03-08,8,37,44106,2958,México,Sí,Alto,324,228.0,Disponible,2841.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4242,495,242,4733,2025-09-06,2,61,41851,1590,México,Sí,Alto,288,782.0,Disponible,3951.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4243,955,243,3164,2026-04-02,5,29,29557,1971,México,Sí,Alto,461,1331.0,Disponible,1833.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4244,124,244,1474,2025-09-01,4,55,10578,1128,USA,Sí,Medio,92,1771.0,Disponible,-297.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4245,769,245,192,2025-05-31,10,55,43313,1447,México,Sí,Bajo,109,1315.0,Disponible,-1123.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4246,485,246,2170,2025-07-10,4,49,46962,740,México,No,Alto,350,1612.0,Disponible,558.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4247,66,247,2601,2026-04-23,9,64,34832,1503,México,Sí,Alto,284,1766.0,Disponible,835.0,1,65,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4248,965,248,1495,2026-04-22,7,18,46059,551,México,No,Medio,194,208.0,Disponible,1287.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4249,911,249,166,2025-12-05,6,37,38383,2167,USA,Sí,Bajo,262,363.0,Disponible,-197.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4250,584,250,2005,2026-03-16,10,51,24374,2226,México,Sí,Alto,435,1002.0,Disponible,1003.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4251,857,251,4303,2025-10-02,5,44,43295,1344,México,Sí,Alto,51,1457.0,Disponible,2846.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4252,266,252,2077,2026-03-22,3,34,35562,1609,México,Sí,Alto,300,432.0,Disponible,1645.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4253,296,253,3611,2026-03-06,2,56,42733,1693,México,Sí,Alto,252,620.0,Disponible,2991.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4254,922,254,4674,2026-05-09,9,45,25485,1114,México,Sí,Alto,182,1833.0,Disponible,2841.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4255,15,255,3461,2026-03-28,2,19,14257,1141,México,Sí,Alto,425,460.0,Disponible,3001.0,1,14,Demo local,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
4256,680,256,3484,2025-06-16,8,58,45476,2920,México,Sí,Alto,113,893.0,Disponible,2591.0,0,0,Sin API,Sin producto web,0.0,Sin dato,Sin rating,Sin web scraping,2000.0,681.0,650.0,405.71,CSV + JSON + TXT + API REST + Web Scraping
